schoolid,lon,lat,population,compareMedian
120123001239,-82.5511220000000066,27.5390349999999984,510,above
120123001241,-82.531415999999993,27.4826470000000001,483,above
120123007636,-82.5675009999999929,27.4866099999999989,217,above
120126001267,-82.1512799999999999,29.1907330000000016,431,below
120126001268,-82.1572460000000007,29.1818370000000016,646,below
120126001270,-82.1233969999999971,29.2146450000000009,761,above
120126001865,-82.200374999999994,29.3680969999999988,307,above
120144001370,-81.3654420000000016,28.550851999999999,432,below
120144001374,-81.3839909999999946,28.5721099999999986,480,below
120144001381,-81.6071270000000055,28.5578310000000002,538,above
120144001386,-81.2466600000000057,28.566279999999999,434,above
120144001390,-81.4007610000000028,28.5737699999999997,646,above
120144001414,-81.4499969999999962,28.5709079999999993,496,above
120144001415,-81.3441260000000028,28.4488120000000002,340,above
120144002685,-81.2532810000000012,28.5874600000000001,505,above
120144002926,-81.4306930000000051,28.359138999999999,877,above
120150001479,-80.0759709999999956,26.8278700000000008,642,below
120150001480,-80.0910209999999978,26.8240400000000001,719,below
120150001482,-80.0593389999999943,26.8112010000000005,621,above
120150001491,-80.0529410000000041,26.7485880000000016,656,above
120150001493,-80.0651450000000011,26.7271000000000001,425,above
120150001494,-80.0726499999999959,26.723593000000001,551,above
120150001495,-80.0596089999999947,26.7236259999999994,583,above
120150001497,-80.0402040000000028,26.7069180000000017,401,below
120150001508,-80.078801999999996,26.6626730000000016,615,above
120150001515,-80.0540529999999961,26.6256430000000002,754,above
120150001523,-80.0655900000000003,26.5378030000000003,570,above
120150001525,-80.0716309999999965,26.5303199999999997,619,above
120150001526,-80.0707809999999967,26.5168099999999996,518,above
120150001528,-80.0706610000000012,26.4889200000000002,627,above
120150001529,-80.0823630000000009,26.4681010000000008,549,above
120150001534,-80.0887400000000014,26.3491999999999997,307,above
120150001538,-80.6586420000000004,26.8261889999999994,392,above
120150001544,-80.6617499999999978,26.6781499999999987,700,above
120150001545,-80.6815500000000014,26.6779200000000003,322,above
120150001553,-80.164584000000005,26.5210679999999996,688,above
120150001560,-80.0791499999999985,26.8537929999999996,374,above
120150002630,-80.265901999999997,26.6411160000000002,588,above
120150002693,-80.2357999999999976,26.6937989999999985,429,above
120150002874,-80.2649880000000024,26.7791479999999993,414,below
120150003009,-80.1001619999999974,26.5827840000000002,825,above
120150003224,-80.2660690000000017,26.763814,544,below
120150003468,-80.1437250000000034,26.4270759999999996,808,below
120150003757,-80.3286590000000018,26.7741539999999993,582,below
120150003902,-80.1521879999999953,26.6614080000000016,1064,above
120150004028,-80.1375819999999948,26.7302140000000001,685,above
120150004410,-80.0844600000000071,26.7795699999999997,514,above
120150004414,-80.08596,26.4513500000000015,385,above
120150007604,-80.1428010000000057,26.6643299999999996,945,above
120153008337,-82.4632909999999981,28.2328200000000003,716,below
120156001598,-82.6619869999999963,27.7159300000000002,633,above
120156001600,-82.645458000000005,27.714696,646,below
120156001623,-82.664441999999994,27.7529409999999999,536,below
120156001626,-82.7028210000000001,27.7501849999999983,639,above
120156001631,-82.6673720000000003,27.7475309999999986,348,below
120156001640,-82.7906839999999988,27.8085699999999996,464,below
120156001643,-82.6575880000000041,27.7572629999999982,416,above
120156001658,-82.7848510000000033,28.0035799999999995,536,below
120156001661,-82.7378199999999993,27.7717799999999997,464,below
120156001670,-82.8023519999999991,27.8993299999999991,813,below
120156001697,-82.7509950000000032,28.1389069999999997,272,below
120156004133,-82.681910000000002,27.7583459999999995,552,below
120156004134,-82.6658489999999944,27.7476720000000015,345,below
120156008365,-82.754761000000002,27.7506999999999984,327,below
120156008432,-82.7784209999999945,27.9836300000000016,249,above
120159001718,-81.9659939999999949,28.0613700000000002,588,below
120159001719,-81.9605049999999977,28.0639509999999994,492,above
